sales_sample
fecha,producto,tienda,ventas
2023-10-28,Calzado,Tienda Poniente,678.71
2023-10-28,Hombre,Tienda Norte,738.38
2023-10-28,Hombre,Tienda Sur,465.2
2023-10-28,Hombre,Tienda Centro,637.7
2023-10-28,Hombre,Tienda Oriente,496.3
2023-10-28,Hombre,Tienda Poniente,554.13
2023-10-28,Accesorios,Tienda Norte,75.0
2023-10-28,Accesorios,Tienda Sur,75.0
2023-10-28,Accesorios,Tienda Centro,75.0
2023-10-28,Accesorios,Tienda Oriente,75.0
2023-10-28,Accesorios,Tienda Poniente,75.0
2023-10-29,Mujer,Tienda Norte,2629.51
2023-10-29,Mujer,Tienda Sur,1497.76
2023-10-29,Mujer,Tienda Centro,2002.22
2023-10-29,Mujer,Tienda Oriente,1763.14
2023-10-29,Mujer,Tienda Poniente,2027.17
2023-10-29,Niños,Tienda Norte,483.11
2023-10-29,Niños,Tienda Sur,301.79
2023-10-29,Niños,Tienda Centro,412.14
2023-10-29,Niños,Tienda Oriente,337.92
2023-10-29,Niños,Tienda Poniente,391.35
2023-10-29,Calzado,Tienda Norte,875.21
2023-10-29,Calzado,Tienda Sur,568.09
2023-10-29,Calzado,Tienda Centro,773.49
2023-10-29,Calzado,Tienda Oriente,690.0
2023-10-29,Calzado,Tienda Poniente,661.64
2023-10-29,Hombre,Tienda Norte,851.47
2023-10-29,Hombre,Tienda Sur,514.87
2023-10-29,Hombre,Tienda Centro,634.83
2023-10-29,Hombre,Tienda Oriente,572.23
2023-10-29,Hombre,Tienda Poniente,637.31
2023-10-29,Accesorios,Tienda Norte,75.0
2023-10-29,Accesorios,Tienda Sur,75.0
2023-10-29,Accesorios,Tienda Centro,75.0
2023-10-29,Accesorios,Tienda Oriente,75.0
2023-10-29,Accesorios,Tienda Poniente,75.0
2023-10-30,Mujer,Tienda Norte,3928.71
2023-10-30,Mujer,Tienda Sur,2730.09
2023-10-30,Mujer,Tienda Centro,3313.17
2023-10-30,Mujer,Tienda Oriente,2896.08
2023-10-30,Mujer,Tienda Poniente,3221.64
2023-10-30,Niños,Tienda Norte,525.66
2023-10-30,Niños,Tienda Sur,299.72
2023-10-30,Niños,Tienda Centro,455.11
2023-10-30,Niños,Tienda Oriente,372.81
2023-10-30,Niños,Tienda Poniente,397.19
2023-10-30,Calzado,Tienda Norte,942.14
2023-10-30,Calzado,Tienda Sur,507.55
2023-10-30,Calzado,Tienda Centro,873.22
2023-10-30,Calzado,Tienda Oriente,654.15
2023-10-30,Calzado,Tienda Poniente,758.79
2023-10-30,Hombre,Tienda Norte,865.16
2023-10-30,Hombre,Tienda Sur,529.07
2023-10-30,Hombre,Tienda Centro,750.31
2023-10-30,Hombre,Tienda Oriente,574.67
2023-10-30,Hombre,Tienda Poniente,692.94
2023-10-30,Accesorios,Tienda Norte,112.18
2023-10-30,Accesorios,Tienda Sur,75.0
2023-10-30,Accesorios,Tienda Centro,87.33
2023-10-30,Accesorios,Tienda Oriente,75.52
2023-10-30,Accesorios,Tienda Poniente,81.67
2023-10-31,Mujer,Tienda Norte,4505.13
2023-10-31,Mujer,Tienda Sur,2776.81
2023-10-31,Mujer,Tienda Centro,3902.76
2023-10-31,Mujer,Tienda Oriente,3287.7
2023-10-31,Mujer,Tienda Poniente,3444.27
2023-10-31,Niños,Tienda Norte,580.23
2023-10-31,Niños,Tienda Sur,375.95
2023-10-31,Niños,Tienda Centro,486.6
2023-10-31,Niños,Tienda Oriente,386.25
2023-10-31,Niños,Tienda Poniente,441.89
2023-10-31,Calzado,Tienda Norte,995.93
2023-10-31,Calzado,Tienda Sur,593.06
2023-10-31,Calzado,Tienda Centro,829.97
2023-10-31,Calzado,Tienda Oriente,658.96
2023-10-31,Calzado,Tienda Poniente,817.43
2023-10-31,Hombre,Tienda Norte,891.97
2023-10-31,Hombre,Tienda Sur,512.86
2023-10-31,Hombre,Tienda Centro,790.41
2023-10-31,Hombre,Tienda Oriente,642.33
2023-10-31,Hombre,Tienda Poniente,711.76
2023-10-31,Accesorios,Tienda Norte,103.76
2023-10-31,Accesorios,Tienda Sur,75.0
2023-10-31,Accesorios,Tienda Centro,101.38
2023-10-31,Accesorios,Tienda Oriente,75.0
2023-10-31,Accesorios,Tienda Poniente,86.97
2023-11-01,Mujer,Tienda Norte,4686.49
2023-11-01,Mujer,Tienda Sur,2684.93
2023-11-01,Mujer,Tienda Centro,3675.72
2023-11-01,Mujer,Tienda Oriente,3299.77
2023-11-01,Mujer,Tienda Poniente,3533.56
2023-11-01,Niños,Tienda Norte,561.28
2023-11-01,Niños,Tienda Sur,366.72
2023-11-01,Niños,Tienda Centro,445.25
2023-11-01,Niños,Tienda Oriente,392.6
2023-11-01,Niños,Tienda Poniente,461.01
2023-11-01,Calzado,Tienda Norte,1073.58
2023-11-01,Calzado,Tienda Sur,627.92
2023-11-01,Calzado,Tienda Centro,893.38
2023-11-01,Calzado,Tienda Oriente,736.05
2023-11-01,Calzado,Tienda Poniente,762.97
2023-11-01,Hombre,Tienda Norte,864.14
2023-11-01,Hombre,Tienda Sur,593.26
2023-11-01,Hombre,Tienda Centro,786.47
2023-11-01,Hombre,Tienda Oriente,695.62
2023-11-01,Hombre,Tienda Poniente,692.09
2023-11-01,Accesorios,Tienda Norte,117.65
2023-11-01,Accesorios,Tienda Sur,75.0
2023-11-01,Accesorios,Tienda Centro,97.35
2023-11-01,Accesorios,Tienda Oriente,77.99
2023-11-01,Accesorios,Tienda Poniente,82.77
2023-11-02,Mujer,Tienda Norte,4420.49
2023-11-02,Mujer,Tienda Sur,2693.69
2023-11-02,Mujer,Tienda Centro,3797.55
2023-11-02,Mujer,Tienda Oriente,2948.36
2023-11-02,Mujer,Tienda Poniente,3489.06
2023-11-02,Niños,Tienda Norte,593.69
2023-11-02,Niños,Tienda Sur,322.52
2023-11-02,Niños,Tienda Centro,474.66
2023-11-02,Niños,Tienda Oriente,344.49
2023-11-02,Niños,Tienda Poniente,430.91
2023-11-02,Calzado,Tienda Norte,1006.69
2023-11-02,Calzado,Tienda Sur,585.19
2023-11-02,Calzado,Tienda Centro,863.45
2023-11-02,Calzado,Tienda Oriente,691.75
2023-11-02,Calzado,Tienda Poniente,830.93
2023-11-02,Hombre,Tienda Norte,896.78
2023-11-02,Hombre,Tienda Sur,559.26
2023-11-02,Hombre,Tienda Centro,749.46
2023-11-02,Hombre,Tienda Oriente,584.37
2023-11-02,Hombre,Tienda Poniente,771.49
2023-11-02,Accesorios,Tienda Norte,109.17
2023-11-02,Accesorios,Tienda Sur,75.0
2023-11-02,Accesorios,Tienda Centro,91.95
2023-11-02,Accesorios,Tienda Oriente,75.0
2023-11-02,Accesorios,Tienda Poniente,77.83
2023-11-03,Mujer,Tienda Norte,4601.99
2023-11-03,Mujer,Tienda Sur,3306.37
2023-11-03,Mujer,Tienda Centro,4367.98
2023-11-03,Mujer,Tienda Oriente,3424.66
2023-11-03,Mujer,Tienda Poniente,3588.35
2023-11-03,Niños,Tienda Norte,490.07
2023-11-03,Niños,Tienda Sur,313.29
2023-11-03,Niños,Tienda Centro,405.75
2023-11-03,Niños,Tienda Oriente,370.14
2023-11-03,Niños,Tienda Poniente,377.52
2023-11-03,Calzado,Tienda Norte,916.77
2023-11-03,Calzado,Tienda Sur,569.46
2023-11-03,Calzado,Tienda Centro,699.01
2023-11-03,Calzado,Tienda Oriente,670.59
2023-11-03,Calzado,Tienda Poniente,716.97
2023-11-03,Hombre,Tienda Norte,739.95
2023-11-03,Hombre,Tienda Sur,503.26
2023-11-03,Hombre,Tienda Centro,694.03
2023-11-03,Hombre,Tienda Oriente,547.16
2023-11-03,Hombre,Tienda Poniente,653.35
2023-11-03,Accesorios,Tienda Norte,128.98
2023-11-03,Accesorios,Tienda Sur,76.09
2023-11-03,Accesorios,Tienda Centro,95.39
2023-11-03,Accesorios,Tienda Oriente,81.2
2023-11-03,Accesorios,Tienda Poniente,84.01
2023-11-04,Mujer,Tienda Norte,4872.62
2023-11-04,Mujer,Tienda Sur,2808.73
2023-11-04,Mujer,Tienda Centro,4139.28
2023-11-04,Mujer,Tienda Oriente,3480.32
2023-11-04,Mujer,Tienda Poniente,3882.27
2023-11-04,Niños,Tienda Norte,495.69
2023-11-04,Niños,Tienda Sur,297.58
2023-11-04,Niños,Tienda Centro,378.93
2023-11-04,Niños,Tienda Oriente,378.91
2023-11-04,Niños,Tienda Poniente,421.57
2023-11-04,Calzado,Tienda Norte,886.54
2023-11-04,Calzado,Tienda Sur,560.92
2023-11-04,Calzado,Tienda Centro,707.63
2023-11-04,Calzado,Tienda Oriente,604.06
2023-11-04,Calzado,Tienda Poniente,686.32
2023-11-04,Hombre,Tienda Norte,774.16
2023-11-04,Hombre,Tienda Sur,538.02
2023-11-04,Hombre,Tienda Centro,687.58
2023-11-04,Hombre,Tienda Oriente,535.03
2023-11-04,Hombre,Tienda Poniente,601.47
2023-11-04,Accesorios,Tienda Norte,117.89
2023-11-04,Accesorios,Tienda Sur,75.0
2023-11-04,Accesorios,Tienda Centro,101.01
2023-11-04,Accesorios,Tienda Oriente,80.4
2023-11-04,Accesorios,Tienda Poniente,93.82
2023-11-05,Mujer,Tienda Norte,5002.89
2023-11-05,Mujer,Tienda Sur,2919.01
2023-11-05,Mujer,Tienda Centro,4010.04
2023-11-05,Mujer,Tienda Oriente,3647.14
2023-11-05,Mujer,Tienda Poniente,3862.88
2023-11-05,Niños,Tienda Norte,515.04
2023-11-05,Niños,Tienda Sur,316.92
2023-11-05,Niños,Tienda Centro,420.61
2023-11-05,Niños,Tienda Oriente,325.94
2023-11-05,Niños,Tienda Poniente,420.4
2023-11-05,Calzado,Tienda Norte,898.5
2023-11-05,Calzado,Tienda Sur,596.28
2023-11-05,Calzado,Tienda Centro,764.46
2023-11-05,Calzado,Tienda Oriente,664.85
2023-11-05,Calzado,Tienda Poniente,666.55
2023-11-05,Hombre,Tienda Norte,758.18
2023-11-05,Hombre,Tienda Sur,493.79
2023-11-05,Hombre,Tienda Centro,671.63
2023-11-05,Hombre,Tienda Oriente,583.28
2023-11-05,Hombre,Tienda Poniente,637.67
2023-11-05,Accesorios,Tienda Norte,108.96
2023-11-05,Accesorios,Tienda Sur,75.0
2023-11-05,Accesorios,Tienda Centro,92.97
2023-11-05,Accesorios,Tienda Oriente,78.86
2023-11-05,Accesorios,Tienda Poniente,90.76
2023-11-06,Mujer,Tienda Norte,2648.31
2023-11-06,Mujer,Tienda Sur,1777.12
2023-11-06,Mujer,Tienda Centro,2358.72
2023-11-06,Mujer,Tienda Oriente,1812.25
2023-11-06,Mujer,Tienda Poniente,2233.87
2023-11-06,Niños,Tienda Norte,557.14
2023-11-06,Niños,Tienda Sur,331.35
2023-11-06,Niños,Tienda Centro,443.2
2023-11-06,Niños,Tienda Oriente,404.3
2023-11-06,Niños,Tienda Poniente,426.3
2023-11-06,Calzado,Tienda Norte,918.13
2023-11-06,Calzado,Tienda Sur,601.19
2023-11-06,Calzado,Tienda Centro,786.63
2023-11-06,Calzado,Tienda Oriente,700.47
2023-11-06,Calzado,Tienda Poniente,707.95
2023-11-06,Hombre,Tienda Norte,842.37
2023-11-06,Hombre,Tienda Sur,518.89
2023-11-06,Hombre,Tienda Centro,753.1
2023-11-06,Hombre,Tienda Oriente,571.0
2023-11-06,Hombre,Tienda Poniente,669.13
2023-11-06,Accesorios,Tienda Norte,75.0
2023-11-06,Accesorios,Tienda Sur,75.0
2023-11-06,Accesorios,Tienda Centro,75.0
2023-11-06,Accesorios,Tienda Oriente,75.0
2023-11-06,Accesorios,Tienda Poniente,75.0
2023-11-07,Mujer,Tienda Norte,2838.17
2023-11-07,Mujer,Tienda Sur,1878.4
2023-11-07,Mujer,Tienda Centro,2586.18
2023-11-07,Mujer,Tienda Oriente,2110.78
2023-11-07,Mujer,Tienda Poniente,2351.58
2023-11-07,Niños,Tienda Norte,575.77
2023-11-07,Niños,Tienda Sur,342.94
2023-11-07,Niños,Tienda Centro,485.77
2023-11-07,Niños,Tienda Oriente,412.63
2023-11-07,Niños,Tienda Poniente,435.25
2023-11-07,Calzado,Tienda Norte,916.68
2023-11-07,Calzado,Tienda Sur,585.25
2023-11-07,Calzado,Tienda Centro,944.76
2023-11-07,Calzado,Tienda Oriente,686.56
2023-11-07,Calzado,Tienda Poniente,770.61
2023-11-07,Hombre,Tienda Norte,965.08
2023-11-07,Hombre,Tienda Sur,592.64
2023-11-07,Hombre,Tienda Centro,802.68
2023-11-07,Hombre,Tienda Oriente,644.51
2023-11-07,Hombre,Tienda Poniente,641.75
2023-11-07,Accesorios,Tienda Norte,88.35
2023-11-07,Accesorios,Tienda Sur,75.0
2023-11-07,Accesorios,Tienda Centro,75.0
2023-11-07,Accesorios,Tienda Oriente,75.0
2023-11-07,Accesorios,Tienda Poniente,75.0
2023-11-08,Mujer,Tienda Norte,2916.77
2023-11-08,Mujer,Tienda Sur,1803.05
2023-11-08,Mujer,Tienda Centro,2685.5
2023-11-08,Mujer,Tienda Oriente,1924.12
2023-11-08,Mujer,Tienda Poniente,2312.1
2023-11-08,Niños,Tienda Norte,623.73
2023-11-08,Niños,Tienda Sur,346.55
2023-11-08,Niños,Tienda Centro,488.58
2023-11-08,Niños,Tienda Oriente,377.83
2023-11-08,Niños,Tienda Poniente,476.56
2023-11-08,Calzado,Tienda Norte,993.78
2023-11-08,Calzado,Tienda Sur,663.62
2023-11-08,Calzado,Tienda Centro,807.38
2023-11-08,Calzado,Tienda Oriente,696.93
2023-11-08,Calzado,Tienda Poniente,814.04
2023-11-08,Hombre,Tienda Norte,892.4
2023-11-08,Hombre,Tienda Sur,571.7
2023-11-08,Hombre,Tienda Centro,746.93
2023-11-08,Hombre,Tienda Oriente,653.33
2023-11-08,Hombre,Tienda Poniente,684.21
2023-11-08,Accesorios,Tienda Norte,77.54
2023-11-08,Accesorios,Tienda Sur,75.0
2023-11-08,Accesorios,Tienda Centro,75.0
2023-11-08,Accesorios,Tienda Oriente,75.0
2023-11-08,Accesorios,Tienda Poniente,75.0
2023-11-09,Mujer,Tienda Norte,3056.73
2023-11-09,Mujer,Tienda Sur,1706.06
2023-11-09,Mujer,Tienda Centro,2305.39
2023-11-09,Mujer,Tienda Oriente,1978.07
2023-11-09,Mujer,Tienda Poniente,2289.52
2023-11-09,Niños,Tienda Norte,491.31
2023-11-09,Niños,Tienda Sur,331.23
2023-11-09,Niños,Tienda Centro,497.49
2023-11-09,Niños,Tienda Oriente,365.42
2023-11-09,Niños,Tienda Poniente,402.4
2023-11-09,Calzado,Tienda Norte,933.06
2023-11-09,Calzado,Tienda Sur,610.62
2023-11-09,Calzado,Tienda Centro,803.0
2023-11-09,Calzado,Tienda Oriente,713.1
2023-11-09,Calzado,Tienda Poniente,720.99
2023-11-09,Hombre,Tienda Norte,884.61
2023-11-09,Hombre,Tienda Sur,551.84
2023-11-09,Hombre,Tienda Centro,743.75
2023-11-09,Hombre,Tienda Oriente,619.47
2023-11-09,Hombre,Tienda Poniente,664.5
2023-11-09,Accesorios,Tienda Norte,75.14
2023-11-09,Accesorios,Tienda Sur,75.0
2023-11-09,Accesorios,Tienda Centro,75.0
2023-11-09,Accesorios,Tienda Oriente,75.0
2023-11-09,Accesorios,Tienda Poniente,75.0
2023-11-10,Mujer,Tienda Norte,2717.08
2023-11-10,Mujer,Tienda Sur,1613.56
2023-11-10,Mujer,Tienda Centro,2319.01
2023-11-10,Mujer,Tienda Oriente,1820.81
2023-11-10,Mujer,Tienda Poniente,2228.38
2023-11-10,Niños,Tienda Norte,525.41
2023-11-10,Niños,Tienda Sur,320.71
2023-11-10,Niños,Tienda Centro,474.55
2023-11-10,Niños,Tienda Oriente,374.9
2023-11-10,Niños,Tienda Poniente,385.8
2023-11-10,Calzado,Tienda Norte,967.68
2023-11-10,Calzado,Tienda Sur,544.04
2023-11-10,Calzado,Tienda Centro,789.6
2023-11-10,Calzado,Tienda Oriente,659.96
2023-11-10,Calzado,Tienda Poniente,732.0
2023-11-10,Hombre,Tienda Norte,840.67
2023-11-10,Hombre,Tienda Sur,496.6
2023-11-10,Hombre,Tienda Centro,731.71
2023-11-10,Hombre,Tienda Oriente,603.29
2023-11-10,Hombre,Tienda Poniente,629.96
2023-11-10,Accesorios,Tienda Norte,75.0
2023-11-10,Accesorios,Tienda Sur,75.0
2023-11-10,Accesorios,Tienda Centro,75.0
2023-11-10,Accesorios,Tienda Oriente,75.0
2023-11-10,Accesorios,Tienda Poniente,75.0
2023-11-11,Mujer,Tienda Norte,2634.36
2023-11-11,Mujer,Tienda Sur,1631.01
2023-11-11,Mujer,Tienda Centro,2212.39
2023-11-11,Mujer,Tienda Oriente,1720.57
2023-11-11,Mujer,Tienda Poniente,1998.68
2023-11-11,Niños,Tienda Norte,481.08
2023-11-11,Niños,Tienda Sur,297.39
2023-11-11,Niños,Tienda Centro,429.42
2023-11-11,Niños,Tienda Oriente,346.21
2023-11-11,Niños,Tienda Poniente,369.88
2023-11-11,Calzado,Tienda Norte,932.68
2023-11-11,Calzado,Tienda Sur,535.45
2023-11-11,Calzado,Tienda Centro,785.2
2023-11-11,Calzado,Tienda Oriente,583.47
2023-11-11,Calzado,Tienda Poniente,745.31
2023-11-11,Hombre,Tienda Norte,833.64
2023-11-11,Hombre,Tienda Sur,512.38
2023-11-11,Hombre,Tienda Centro,688.43
2023-11-11,Hombre,Tienda Oriente,523.52
2023-11-11,Hombre,Tienda Poniente,570.49
2023-11-11,Accesorios,Tienda Norte,75.0
2023-11-11,Accesorios,Tienda Sur,75.0
2023-11-11,Accesorios,Tienda Centro,75.0
2023-11-11,Accesorios,Tienda Oriente,75.0
2023-11-11,Accesorios,Tienda Poniente,75.0
2023-11-12,Mujer,Tienda Norte,2472.67
2023-11-12,Mujer,Tienda Sur,1653.11
2023-11-12,Mujer,Tienda Centro,2131.96
2023-11-12,Mujer,Tienda Oriente,1838.08
2023-11-12,Mujer,Tienda Poniente,2062.63
2023-11-12,Niños,Tienda Norte,494.31
2023-11-12,Niños,Tienda Sur,336.06
2023-11-12,Niños,Tienda Centro,422.21
2023-11-12,Niños,Tienda Oriente,352.15
2023-11-12,Niños,Tienda Poniente,416.28
2023-11-12,Calzado,Tienda Norte,931.94
2023-11-12,Calzado,Tienda Sur,543.7
2023-11-12,Calzado,Tienda Centro,767.01
2023-11-12,Calzado,Tienda Oriente,646.65
2023-11-12,Calzado,Tienda Poniente,693.82
2023-11-12,Hombre,Tienda Norte,806.42
2023-11-12,Hombre,Tienda Sur,534.46
2023-11-12,Hombre,Tienda Centro,693.71
2023-11-12,Hombre,Tienda Oriente,624.62
2023-11-12,Hombre,Tienda Poniente,631.72
2023-11-12,Accesorios,Tienda Norte,75.0
2023-11-12,Accesorios,Tienda Sur,75.0
2023-11-12,Accesorios,Tienda Centro,75.0
2023-11-12,Accesorios,Tienda Oriente,75.0
2023-11-12,Accesorios,Tienda Poniente,75.0
2023-11-13,Mujer,Tienda Norte,2776.5
2023-11-13,Mujer,Tienda Sur,1740.63
2023-11-13,Mujer,Tienda Centro,2266.27
2023-11-13,Mujer,Tienda Oriente,1924.55
2023-11-13,Mujer,Tienda Poniente,2134.45
2023-11-13,Niños,Tienda Norte,569.35
2023-11-13,Niños,Tienda Sur,325.99
2023-11-13,Niños,Tienda Centro,423.96
2023-11-13,Niños,Tienda Oriente,355.19
2023-11-13,Niños,Tienda Poniente,403.2
2023-11-13,Calzado,Tienda Norte,1015.13
2023-11-13,Calzado,Tienda Sur,579.9
2023-11-13,Calzado,Tienda Centro,793.95
2023-11-13,Calzado,Tienda Oriente,671.81
2023-11-13,Calzado,Tienda Poniente,756.87
2023-11-13,Hombre,Tienda Norte,879.83
2023-11-13,Hombre,Tienda Sur,510.03
2023-11-13,Hombre,Tienda Centro,736.3
2023-11-13,Hombre,Tienda Oriente,639.83
2023-11-13,Hombre,Tienda Poniente,692.55
2023-11-13,Accesorios,Tienda Norte,77.99
2023-11-13,Accesorios,Tienda Sur,75.0
2023-11-13,Accesorios,Tienda Centro,75.0
2023-11-13,Accesorios,Tienda Oriente,75.0
2023-11-13,Accesorios,Tienda Poniente,75.0
2023-11-14,Mujer,Tienda Norte,3063.04
2023-11-14,Mujer,Tienda Sur,1796.25
2023-11-14,Mujer,Tienda Centro,2453.1
2023-11-14,Mujer,Tienda Oriente,1964.89
2023-11-14,Mujer,Tienda Poniente,2256.87
2023-11-14,Niños,Tienda Norte,619.58
2023-11-14,Niños,Tienda Sur,342.87
2023-11-14,Niños,Tienda Centro,492.22
2023-11-14,Niños,Tienda Oriente,415.21
2023-11-14,Niños,Tienda Poniente,441.09
2023-11-14,Calzado,Tienda Norte,984.46
2023-11-14,Calzado,Tienda Sur,654.04
2023-11-14,Calzado,Tienda Centro,947.13
2023-11-14,Calzado,Tienda Oriente,729.7
2023-11-14,Calzado,Tienda Poniente,803.77
2023-11-14,Hombre,Tienda Norte,936.89
2023-11-14,Hombre,Tienda Sur,521.99
2023-11-14,Hombre,Tienda Centro,806.01
2023-11-14,Hombre,Tienda Oriente,635.89
2023-11-14,Hombre,Tienda Poniente,692.4
2023-11-14,Accesorios,Tienda Norte,85.95
2023-11-14,Accesorios,Tienda Sur,75.0
2023-11-14,Accesorios,Tienda Centro,75.0
2023-11-14,Accesorios,Tienda Oriente,75.0
2023-11-14,Accesorios,Tienda Poniente,75.0
2023-11-15,Mujer,Tienda Norte,2809.52
2023-11-15,Mujer,Tienda Sur,1863.28
2023-11-15,Mujer,Tienda Centro,2550.2
2023-11-15,Mujer,Tienda Oriente,2143.92
2023-11-15,Mujer,Tienda Poniente,2172.45
2023-11-15,Niños,Tienda Norte,573.92
2023-11-15,Niños,Tienda Sur,346.97
2023-11-15,Niños,Tienda Centro,511.27
2023-11-15,Niños,Tienda Oriente,373.91
2023-11-15,Niños,Tienda Poniente,442.4
2023-11-15,Calzado,Tienda Norte,1086.98
2023-11-15,Calzado,Tienda Sur,659.78
2023-11-15,Calzado,Tienda Centro,838.41
2023-11-15,Calzado,Tienda Oriente,773.16
2023-11-15,Calzado,Tienda Poniente,820.51
2023-11-15,Hombre,Tienda Norte,997.01
2023-11-15,Hombre,Tienda Sur,576.23
2023-11-15,Hombre,Tienda Centro,808.87
2023-11-15,Hombre,Tienda Oriente,666.56
2023-11-15,Hombre,Tienda Poniente,719.78
2023-11-15,Accesorios,Tienda Norte,90.9
2023-11-15,Accesorios,Tienda Sur,75.0
2023-11-15,Accesorios,Tienda Centro,75.0
2023-11-15,Accesorios,Tienda Oriente,75.0
2023-11-15,Accesorios,Tienda Poniente,75.0
2023-11-16,Mujer,Tienda Norte,2869.41
2023-11-16,Mujer,Tienda Sur,1718.88
2023-11-16,Mujer,Tienda Centro,2337.01
2023-11-16,Mujer,Tienda Oriente,2003.56
2023-11-16,Mujer,Tienda Poniente,2179.47
2023-11-16,Niños,Tienda Norte,619.73
2023-11-16,Niños,Tienda Sur,344.18
2023-11-16,Niños,Tienda Centro,462.69
2023-11-16,Niños,Tienda Oriente,401.69
2023-11-16,Niños,Tienda Poniente,469.13
2023-11-16,Calzado,Tienda Norte,948.88
2023-11-16,Calzado,Tienda Sur,666.77
2023-11-16,Calzado,Tienda Centro,824.84
2023-11-16,Calzado,Tienda Oriente,693.56
2023-11-16,Calzado,Tienda Poniente,737.69
2023-11-16,Hombre,Tienda Norte,899.67
2023-11-16,Hombre,Tienda Sur,529.55
2023-11-16,Hombre,Tienda Centro,756.27
2023-11-16,Hombre,Tienda Oriente,626.75
2023-11-16,Hombre,Tienda Poniente,702.66
2023-11-16,Accesorios,Tienda Norte,80.65
2023-11-16,Accesorios,Tienda Sur,75.0
2023-11-16,Accesorios,Tienda Centro,75.0
2023-11-16,Accesorios,Tienda Oriente,75.0
2023-11-16,Accesorios,Tienda Poniente,75.0
2023-11-17,Mujer,Tienda Norte,2871.57
2023-11-17,Mujer,Tienda Sur,1678.57
2023-11-17,Mujer,Tienda Centro,2220.64
2023-11-17,Mujer,Tienda Oriente,1750.24
2023-11-17,Mujer,Tienda Poniente,1796.78
2023-11-17,Niños,Tienda Norte,517.81
2023-11-17,Niños,Tienda Sur,307.01
2023-11-17,Niños,Tienda Centro,447.21
2023-11-17,Niños,Tienda Oriente,389.53
2023-11-17,Niños,Tienda Poniente,361.55
2023-11-17,Calzado,Tienda Norte,993.64
2023-11-17,Calzado,Tienda Sur,547.45
2023-11-17,Calzado,Tienda Centro,739.1
2023-11-17,Calzado,Tienda Oriente,739.45
2023-11-17,Calzado,Tienda Poniente,767.39
2023-11-17,Hombre,Tienda Norte,735.88
2023-11-17,Hombre,Tienda Sur,566.11
2023-11-17,Hombre,Tienda Centro,721.79
2023-11-17,Hombre,Tienda Oriente,641.35
2023-11-17,Hombre,Tienda Poniente,633.23
2023-11-17,Accesorios,Tienda Norte,75.5
2023-11-17,Accesorios,Tienda Sur,75.0
2023-11-17,Accesorios,Tienda Centro,75.0
2023-11-17,Accesorios,Tienda Oriente,75.0
2023-11-17,Accesorios,Tienda Poniente,75.0
2023-11-18,Mujer,Tienda Norte,2473.0
2023-11-18,Mujer,Tienda Sur,1644.07
2023-11-18,Mujer,Tienda Centro,2275.57
2023-11-18,Mujer,Tienda Oriente,1802.81
2023-11-18,Mujer,Tienda Poniente,2117.83
2023-11-18,Niños,Tienda Norte,524.63
2023-11-18,Niños,Tienda Sur,338.53
2023-11-18,Niños,Tienda Centro,435.49
2023-11-18,Niños,Tienda Oriente,370.45
2023-11-18,Niños,Tienda Poniente,387.77
2023-11-18,Calzado,Tienda Norte,955.2
2023-11-18,Calzado,Tienda Sur,578.01
2023-11-18,Calzado,Tienda Centro,798.77
2023-11-18,Calzado,Tienda Oriente,663.4
2023-11-18,Calzado,Tienda Poniente,698.41
2023-11-18,Hombre,Tienda Norte,814.37
2023-11-18,Hombre,Tienda Sur,462.26
2023-11-18,Hombre,Tienda Centro,708.9
2023-11-18,Hombre,Tienda Oriente,538.64
2023-11-18,Hombre,Tienda Poniente,611.68
2023-11-18,Accesorios,Tienda Norte,75.0
2023-11-18,Accesorios,Tienda Sur,75.0
2023-11-18,Accesorios,Tienda Centro,75.0
2023-11-18,Accesorios,Tienda Oriente,75.0
2023-11-18,Accesorios,Tienda Poniente,75.0
2023-11-19,Mujer,Tienda Norte,2687.56
2023-11-19,Mujer,Tienda Sur,1557.16
2023-11-19,Mujer,Tienda Centro,2416.57
2023-11-19,Mujer,Tienda Oriente,1984.92
2023-11-19,Mujer,Tienda Poniente,1976.43
2023-11-19,Niños,Tienda Norte,484.87
2023-11-19,Niños,Tienda Sur,299.7
2023-11-19,Niños,Tienda Centro,417.23
2023-11-19,Niños,Tienda Oriente,341.3
2023-11-19,Niños,Tienda Poniente,404.09
2023-11-19,Calzado,Tienda Norte,948.87
2023-11-19,Calzado,Tienda Sur,603.44
2023-11-19,Calzado,Tienda Centro,802.86
2023-11-19,Calzado,Tienda Oriente,657.9
2023-11-19,Calzado,Tienda Poniente,712.31
2023-11-19,Hombre,Tienda Norte,910.09
2023-11-19,Hombre,Tienda Sur,561.38
2023-11-19,Hombre,Tienda Centro,685.2
2023-11-19,Hombre,Tienda Oriente,592.91
2023-11-19,Hombre,Tienda Poniente,640.38
2023-11-19,Accesorios,Tienda Norte,75.0
2023-11-19,Accesorios,Tienda Sur,75.0
2023-11-19,Accesorios,Tienda Centro,75.0
2023-11-19,Accesorios,Tienda Oriente,75.0
2023-11-19,Accesorios,Tienda Poniente,75.0
2023-11-20,Mujer,Tienda Norte,3009.17
2023-11-20,Mujer,Tienda Sur,1816.31
2023-11-20,Mujer,Tienda Centro,2406.44
2023-11-20,Mujer,Tienda Oriente,2080.41
2023-11-20,Mujer,Tienda Poniente,2164.81
2023-11-20,Niños,Tienda Norte,767.62
